product_id,product_names,sale_offs,sales_prices,origin_prices,purchases,num_raters,ratings,categories_str,category_id
2077,Mắt kính nam nữ thời trang 2015 - Đen,0.4,145000,242000,258,4,80,Mắt kính,10
2078,Kính mát Jubilant unisex J45073M SIL-S - Xám,0.15,722500,850000,200,1,80,Mắt kính,10
2079,Mắt kính nam nữ thời trang cao cấp - Vàng,0.42,270000,466000,194,1,80,Mắt kính,10
2080,Kính mát thể thao Double Shield 70015M unisex - Đen,0.28,227000,315000,233,1,100,Mắt kính,10
2081,Mắt kính thể thao nam Super Sport 6874,0.48,99000,190000,153,1,80,Mắt kính,10
2082,Kính mát nam Jubilant J45038 SIL - Bạc,0.1,631000,701000,269,1,80,Mắt kính,10
2083,Combo 5 đôi vớ nữ phối sọc dễ thương - Hồng,0.39,135000,220000,173,1,80,Tất vớ,11
2084,Combo 5 đôi vớ ADD cổ cao,0.33,210000,313000,152,1,80,Tất vớ,11
2085,Combo 5 đôi vớ nam phối sọc cá tính,0.39,135000,220000,225,1,80,Tất vớ,11
2086,Combo 5 vớ nam phối bo thời trang,0.38,125000,200000,187,1,80,Tất vớ,11
2087,Combo 5 đôi vớ nam Onymax SON02 cổ thấp,0.38,157000,252000,149,1,80,Tất vớ,11
2088,Combo 4 đôi vớ nam công sở phong cách,0.37,169000,270000,237,1,80,Tất vớ,11
2089,Combo 5 đôi vớ nam nữ sọc cổ ngắn,0.44,169000,300000,224,1,80,Tất vớ,11
2090,Combo 4 đôi vớ nam VNXK thể thao dài - Đen,0.4,120000,200000,115,1,80,Tất vớ,11
2091,Combo 5 đôi vớ nam cổ ngắn họa tiết thời trang,0.44,169000,300000,154,1,80,Tất vớ,11
2092,Combo 4 đôi vớ nam nữ phối sọc cá tính,0.43,115000,200000,207,1,80,Tất vớ,11
2093,Combo 5 đôi vớ nam nữ cổ ngắn năng động,0.44,169000,300000,239,1,80,Tất vớ,11
2094,Combo 5 đôi tất nam cổ ngắn,0.25,120000,160000,252,1,80,Tất vớ,11
2095,Combo 5 đôi vớ nam SPRIS cá tính,0.39,135000,220000,198,1,80,Tất vớ,11
2096,Combo 4 vớ nam VNXK thời trang - Xám,0.4,120000,200000,202,1,80,Tất vớ,11
2097,Combo 4 đôi vớ nam ô vuông - Nâu đen,0.38,125000,200000,166,1,80,Tất vớ,11
2098,Combo 4 đôi vớ nam nữ thời trang - Trắng,0.43,115000,200000,217,1,80,Tất vớ,11
2099,Combo 4 đôi vớ nam nữ sắc màu,0.43,115000,200000,124,1,80,Tất vớ,11
2100,Combo 5 vớ nam nữ ngắn xám thể thao - Xám,0.39,140000,230000,143,1,80,Tất vớ,11
2101,Combo 4 đôi vớ nam nữ phối viền,0.43,115000,200000,236,1,80,Tất vớ,11
2102,Combo 5 đôi vớ nam ADD cá tính,0.33,210000,313000,229,1,80,Tất vớ,11
2103,Combo 4 đôi vớ nam dài phối vân thể thao - Đen,0.4,120000,200000,120,1,80,Tất vớ,11
2104,Combo 4 vớ nam VNXK mềm mịn,0.4,120000,200000,210,1,80,Tất vớ,11
2105,Combo 5 đôi vớ nam cổ ngắn,0.22,105000,135000,441,1,80,Tất vớ,11
2106,Combo 5 vớ nam viền thời trang - Đen,0.37,145000,230000,240,1,80,Tất vớ,11
2107,Combo 5 đôi vớ nam nữ cổ thấp cá tính,0.44,169000,300000,232,1,80,Tất vớ,11
2108,Vớ chống chuột rút ALIEN AMOUR CS001 - Đen,,,239000,156,1,80,Tất vớ,11
2109,Combo 5 đôi vớ nam nữ cổ ngắn Simple,0.39,169000,275000,236,1,80,Tất vớ,11
2110,Combo 5 vớ hài nam thời trang,0.46,135000,250000,160,1,80,Tất vớ,11
2111,Combo 5 đôi vớ nam nữ cá tính,0.39,135000,220000,239,1,80,Tất vớ,11
2112,Combo 4 đôi vớ nam nữ B.F.L cá tính,0.41,119000,200000,105,1,80,Tất vớ,11
2113,Combo 5 đôi vớ Onymax SON01 cổ thấp,0.38,157000,252000,184,1,80,Tất vớ,11
2114,Combo 4 đôi vớ nam phối logo thời trang,0.41,119000,200000,230,1,80,Tất vớ,11
2115,Combo 5 đôi vớ nam ADD thêu sọc,0.33,210000,313000,257,1,80,Tất vớ,11
2116,Combo 5 đôi vớ nam nữ bàn chân Việt,0.44,169000,300000,248,1,80,Tất vớ,11
2117,Combo 5 đôi vớ nam nữ xám phối sọc - Xám,0.39,135000,220000,155,1,80,Tất vớ,11
2118,Combo 5 đôi vớ nam cổ dài,0.2,120000,150000,288,1,80,Tất vớ,11
2119,Combo 4 đôi vớ nam dài ô vuông thời trang,0.38,125000,200000,165,1,80,Tất vớ,11
2120,Combo 5 vớ nam chữ A cá tính,0.38,125000,200000,242,1,80,Tất vớ,11
2121,Combo 5 vớ nam ca rô thời trang,0.38,125000,200000,126,1,80,Tất vớ,11
2122,Combo 5 đôi vớ nam nữ cổ ngắn thời trang,0.44,169000,300000,253,1,80,Tất vớ,11
2123,Vòng tay nam cá tính - Bạc,,,526000,125,1,80,Phụ kiện khác,12
2124,Cặp dây chuyền unisex in hình MTP - Đồng,0.38,250000,400000,176,1,80,Phụ kiện khác,12
2125,Nước hoa nam AHAPERFUMES Aha909 - Acqua For Men Bvlgari 80ml,,,536000,149,1,80,Phụ kiện khác,12
2126,Vòng Tay Trang Sức Mệnh Kim 1650 - Trắng,0.31,177000,257000,259,1,80,Phụ kiện khác,12
2127,Combo 6 găng tay hở ngón Spider Man,,,605000,198,1,80,Phụ kiện khác,12
2128,Vòng tay phong thủy mã não mệnh Thủy 1561 - Đen,0.38,185000,300000,266,5,88,Phụ kiện khác,12
2129,Vòng Tay Trang Sức Mệnh Thủy 1649 - Đen,0.34,165000,250000,228,1,80,Phụ kiện khác,12
2130,Nhẫn cặp tình yêu biển cả - Trắng,,,300000,205,1,80,Phụ kiện khác,12
2131,Vòng tay Grannat 6ly đẹp mắt - Tím,,,516000,218,1,80,Phụ kiện khác,12
2132,Vòng chuỗi trầm hương 108 hạt - Nâu,0.31,177000,257000,259,1,80,Phụ kiện khác,12
2133,Combo chăm sóc giày Shucare SCCOMBO16,0.2,108000,135000,159,1,80,Phụ kiện khác,12
2134,Combo chăm sóc giày Shucare SCCOMBO10,,,300000,163,1,80,Phụ kiện khác,12
2135,Vòng tay đá mắt hổ đen - Đen,,,486000,112,1,80,Phụ kiện khác,12
2136,Combo chăm sóc giày Shucare SCCOMBO13,0.37,119000,189000,180,1,80,Phụ kiện khác,12
2137,Vòng tay ngọc Jadeit tự nhiên chạm hoa hồng - Trắng,0.32,109000,160000,208,1,80,Phụ kiện khác,12
2138,Hồ ly thạch anh trắng - Trắng,,,300000,108,1,80,Phụ kiện khác,12
2139,Áo mưa Zanado thời trang - Đỏ,,,540000,197,1,80,Phụ kiện khác,12
2140,Nước hoa nam AHAPERFUMES Aha999 - Chanel Bleu De Chanel 100ml (Cao),0.24,1000000,1316000,126,1,80,Phụ kiện khác,12
2141,Combo chăm sóc giày Shucare SCCOMBO14,,,300000,133,1,80,Phụ kiện khác,12
2142,Mặt dây chuyền đá ngọc bích nephrite - Xanh rêu,,,496000,194,1,80,Phụ kiện khác,12
2143,Vòng tay Phong thủy mã não mệnh Kim 1577 - Trắng,,,300000,127,1,100,Phụ kiện khác,12
2144,Lắc tay đá mắt hổ khắc rồng 10ly - Nâu,0.37,1210000,1921000,147,1,80,Phụ kiện khác,12
2145,Combo 2 hộp khẩu trang hoạt hình,,,1200000,204,1,80,Phụ kiện khác,12
2146,Combo chăm sóc giày Shucare SCCOMBO7,0.2,610000,763000,200,1,80,Phụ kiện khác,12
2147,Tỳ hưu đá Ruby Ấn độ,0.35,370000,569000,268,1,80,Phụ kiện khác,12
2148,Dây chuyền nam cá tính - Bạc,0.43,119000,209000,192,1,80,Phụ kiện khác,12
2149,Vòng tay phong thủy mã não mệnh Thủy 1554,0.3,70000,100000,206,1,80,Phụ kiện khác,12
2150,Áo mưa cánh dơi badesi - Xanh đen,0.24,1910000,2513000,115,1,80,Phụ kiện khác,12
2151,Lắc tay đá thạch anh hồng hạt dẹp,0.28,620000,861000,207,1,80,Phụ kiện khác,12
2152,Combo chăm sóc giày Shucare SCCOMBO15,0.44,500000,900000,117,1,80,Phụ kiện khác,12
2153,Combo chăm sóc giày Shucare SCCOMBO5,0.28,620000,861000,127,1,80,Phụ kiện khác,12
2154,Lắc tay đá ngọc bích nephrite 15ly - Xanh rêu,,,400000,168,1,80,Phụ kiện khác,12
2155,Vòng tay đá chu sa khắc hoa cách điệu - Đỏ,,,300000,187,1,80,Phụ kiện khác,12
2156,Áo mưa cánh dơi badesi - Đỏ đô,0.35,660000,1015000,161,1,80,Phụ kiện khác,12
2157,Lắc tay đá thạch anh hồng dẹp tròn,0.39,550000,902000,242,1,80,Phụ kiện khác,12
2158,Lắc tay đá thạnh anh tím 10 ly,0.24,124000,163000,210,1,80,Phụ kiện khác,12
2159,Nước hoa nam AHAPERFUMES Aha898 - Dunhill London 30ml,,,466000,232,1,80,Phụ kiện khác,12
2160,Lắc tay Đá Aquamarine 8ly - Xanh dương,,,380000,9,1,80,Phụ kiện khác,12
2161,Áo mưa cánh dơi badesi - Xanh lính,,,340000,238,1,80,Phụ kiện khác,12
2162,Vòng tay Garnet charm bạc 1553 - Nâu,,,466000,219,1,80,Phụ kiện khác,12
2163,Vòng tay mã não mệnh Thổ 1378 HNJ - Vàng,,,480000,203,1,80,Phụ kiện khác,12
2164,Combo chăm sóc giày Shucare SCCOMBO8,0.33,610000,910000,122,1,80,Phụ kiện khác,12
2165,Dây chuyền cặp handmade lãng mạn - Hồng,0.15,350000,410000,115,1,80,Phụ kiện khác,12
2166,Lắc tay đá mắt hổ khắc rồng 6-8ly - Vàng,,,646000,125,1,80,Phụ kiện khác,12
2167,Combo chăm sóc giày Shucare SCCOMBO4,0.43,105000,184000,313,1,80,Phụ kiện khác,12
2168,Combo chăm sóc giày Shucare SCCOMBO6,,,626000,237,1,80,Phụ kiện khác,12
2169,Combo 3 đôi găng tay ống nam nữ Aqua.X,0.31,177000,257000,259,1,80,Phụ kiện khác,12
2170,Vòng Tay Phong Thủy Mạng Thủy – Mộc 1651 - Đen,0.29,149000,210000,241,1,80,Phụ kiện khác,12
2171,Vòng tay đá chu sa họa tiết thời trang - A,0.38,125000,200000,252,1,80,Phụ kiện khác,12
2172,Dây chuyền cặp Chibi đáng yêu - D,,,1100000,166,1,80,Phụ kiện khác,12
2173,Nhẫn nam bạc 925 nam tính - Đỏ,0.34,165000,250000,178,1,80,Phụ kiện khác,12
2174,Lắc tay thạch anh tóc vàng dẹp cỡ lớn - Vàng,,,540000,223,1,80,Phụ kiện khác,12
2175,Vòng tay Ngọc Jadeit tự nhiên trơn - Trắng,0.43,120000,210000,192,1,80,Phụ kiện khác,12
2176,Mặt dây chuyền đá ngọc bích nephrite kiểu - A,0.43,95000,168000,325,6,80,Phụ kiện khác,12
2177,Dây chuyền cặp Chibi đáng yêu - A,,,540000,221,1,80,Phụ kiện khác,12
2178,Kính chống phun thuốc bảo vệ mắt Double Shield SG 90B - Trắng,,,496000,204,1,80,Phụ kiện khác,12
2179,Lắc tay đá Granat hạt nhí - Tím,,,380000,176,1,80,Phụ kiện khác,12
2180,Dây chuyền cặp Chibi đáng yêu - B,0.25,249000,332000,197,1,80,Phụ kiện khác,12
2181,Combo chăm sóc giày Shucare SCCOMBO1,,,300000,191,1,100,Phụ kiện khác,12
2182,Combo 5 khăn đa năng cá tính,0.34,165000,250000,178,1,80,Phụ kiện khác,12
2183,Combo chăm sóc giày Shucare SCCOMBO12,,,506000,224,1,80,Phụ kiện khác,12
2184,Vòng tay phong thủy mã não mệnh Thổ 1571 - Vàng,0.38,125000,200000,252,1,80,Phụ kiện khác,12
2185,Mặt dây chuyền đá ngọc bích nephrite kiểu - B,0.4,145000,240000,223,1,80,Phụ kiện khác,12
2186,Vòng tay đá chu sa khắc hoa cúc thời trang - Đỏ,,,300000,165,1,80,Phụ kiện khác,12
2187,Combo 3 cà vạt bản nhỏ sang trọng,0.41,95000,160000,315,1,80,Phụ kiện khác,12
2188,Vòng tay đá mắt hổ dẹp bản lớn,0.31,159000,230000,123,1,80,Phụ kiện khác,12
2189,Dây chuyền cặp tình nhân vĩnh cửu - Bạc,0.31,199000,290000,185,1,80,Phụ kiện khác,12
2190,Mặt phật di lặc mắt hổ vàng cực đẹp size lớn - Vàng,,,350000,207,1,80,Phụ kiện khác,12
2191,Combo 2 cà vạt nam thanh lịch,0.42,110000,190000,184,1,80,Phụ kiện khác,12
2192,Vòng tay Ruby Zoisite 1577 - Xanh,,,340000,247,1,80,Phụ kiện khác,12
2193,Nhẫn nam bạc 925 nam tính - Đen,0.34,165000,250000,186,1,80,Phụ kiện khác,12
2194,Lắc tay đá mặt trăng 6ly - Trắng,0.29,149000,210000,191,1,80,Phụ kiện khác,12
2195,Vòng tay Phong thủy mã não mệnh Mộc 1560 - Xanh,0.36,460000,719000,139,1,80,Phụ kiện khác,12
2196,Nước hoa nam AHAPERFUMES Aha898 - Dunhill London 100ml (Vuông),0.38,125000,200000,252,1,80,Phụ kiện khác,12
2197,Vòng tay đá chu sa họa tiết thời trang - C,0.4,120000,200000,351,2,80,Phụ kiện khác,12
2198,Vòng tay mã não mệnh Thủy 1371 HNJ - Đen,0.46,135000,250000,158,1,80,Phụ kiện khác,12
2199,Mặt dây chuyền đá ngọc bích nephrite kiểu - C,,,490000,206,1,80,Phụ kiện khác,12
2200,Vòng tay đá chu sa họa tiết thời trang - B,,,300000,133,1,80,Phụ kiện khác,12
2201,Dây chuyền cặp Angle Heart - Bạc,0.43,95000,168000,325,6,80,Phụ kiện khác,12
2202,Dây chuyền cặp Chibi đáng yêu - C,0.21,1200000,1519000,122,1,80,Phụ kiện khác,12
2203,Nước hoa nam AHAPERFUMES Aha898 - Dunhill London 100ml (Cao),0.42,710000,1224000,151,1,80,Phụ kiện khác,12
2204,Combo 5 khăn đa năng sành điệu,0.43,95000,168000,325,6,80,Phụ kiện khác,12
2205,Vòng tay cặp handmade vợ chồng đáng yêu - A,0.31,450000,650000,231,1,80,Phụ kiện khác,12
2206,Vòng tay cặp handmade vợ chồng đáng yêu - B,0.31,159000,230000,168,1,80,Phụ kiện khác,12
2207,Vòng tay mã não mệnh Hỏa 1374 HNJ - Đỏ,,,540000,117,1,80,Phụ kiện khác,12
2208,Tròng kính râm cho mắt cận Double Shield C3414 bản to - Đen,,,540000,177,1,80,Phụ kiện khác,12
2209,Nước hoa nam AHAPERFUMES Aha779 - Gucci Made to Measure 100ml (Cao),0.15,350000,410000,251,1,100,Phụ kiện khác,12
2210,Nước hoa nam AHAPERFUMES Aha909 - Acqua For Men Bvlgari 100ml (Cao),0.21,1200000,1519000,122,1,80,Phụ kiện khác,12
2211,Dây chuyền cặp Boy & Girl đáng yêu - Đen,0.34,165000,250000,178,1,80,Phụ kiện khác,12
2212,Combo 3 đôi găng tay ống xỏ ngón Aqua.X,0.43,95000,168000,325,6,80,Phụ kiện khác,12
2213,Combo 2 vòng tay thủy thủ,0.31,910000,1319000,160,8,90,Phụ kiện khác,12
2214,Nước hoa nam AHAPERFUMES Aha878 - Hugo Boss In Motion 30ml,0.34,159000,240000,149,2,80,Phụ kiện khác,12
2215,Nhẫn nam bạc 925 nam tính - Trắng,0.32,303000,446000,292,8,80,Phụ kiện khác,12
2216,Vòng tay mã não mệnh Hỏa 1565 - Đỏ,0.21,1200000,1519000,122,1,80,Phụ kiện khác,12
2217,Combo 2 cà vạt nam tính,0.3,2110000,3014000,114,1,80,Phụ kiện khác,12
2218,Găng tay nam ELMI da dê EGM75 - Đen,0.41,95000,160000,315,1,80,Phụ kiện khác,12
2219,Vòng Tay Trang Sức Mệnh Mộc 1648 - Xanh,0.22,710000,910000,145,3,80,Phụ kiện khác,12
2220,Nước hoa nam AHAPERFUMES Aha898 - Dunhill London 80ml,0.21,760000,962000,260,1,80,Phụ kiện khác,12
2221,Lắc tay đá thạch anh tóc đỏ 4-6ly - Nâu đỏ,0.3,610000,875000,117,1,80,Phụ kiện khác,12
2222,Nhẫn cặp tình nhân Romantic - Trắng,0.37,1210000,1921000,212,1,80,Phụ kiện khác,12
2223,Dây chuyền cặp Star cá tính - Đen,0.25,1510000,2013000,272,1,80,Phụ kiện khác,12
2224,Vòng tay Phong thủy mã não mệnh Mộc 1575 - Xanh,,,690000,192,1,80,Phụ kiện khác,12
2225,Nước hoa nam AHAPERFUMES Aha878 - Hugo Boss In Motion 100ml (Vuông),0.4,320000,533000,232,1,80,Phụ kiện khác,12
2226,Vòng tay đá granat 8-10ly - Đỏ,0.29,139000,195000,177,1,80,Phụ kiện khác,12
2227,Tỳ hưu trên gậy như ý đá mắt hổ vàng,0.48,260000,500000,140,1,80,Phụ kiện khác,12
2228,Chuỗi đá Tourmaline 3-4ly,0.31,159000,230000,201,1,80,Phụ kiện khác,12
2229,Lắc tay đá mắt hổ khắc rồng 12ly - Vàng,,,540000,199,1,80,Phụ kiện khác,12
2230,Lắc tay thạch anh tím dẹp - Tím,0.34,135000,205000,278,5,84,Phụ kiện khác,12
2231,Lắc tay đá mắt hổ khắc thần chú 14ly - Vàng,,,300000,244,1,80,Phụ kiện khác,12
2232,Combo 2 cái áo mưa cánh dơi tiện lợi,0.36,418000,653000,145,1,80,Phụ kiện khác,12
2233,Vòng tay đá thạch anh tóc đỏ 10-11ly - Nâu đỏ,0.48,110000,210000,266,1,80,Phụ kiện khác,12
2234,Lắc tay thạch anh tóc vàng hạt kiểu - Vàng,,,480000,214,1,80,Phụ kiện khác,12
2235,Combo 2 vòng tay đá mã não nhân tạo - Đen,0.5,120000,240000,159,1,80,Phụ kiện khác,12
2236,Vòng tay đá cẩm thạch hoa hồng - Xanh lá,0.29,1360000,1915000,254,1,80,Phụ kiện khác,12
2237,Lắc tay Thạch Anh tím hạt dẹp kiểu - Tím,0.36,120000,188000,309,5,80,Phụ kiện khác,12
2238,Găng tay nam ELMI da dê EGM71 - Đen,0.15,350000,410000,202,1,80,Phụ kiện khác,12
2239,Nước hoa nam AHAPERFUMES Aha779 - Gucci Made to Measure 30ml,0.28,610000,847000,175,1,80,Phụ kiện khác,12
2240,Combo 2 khăn tay nam nữ sang trọng,0.36,550000,855000,210,1,80,Phụ kiện khác,12
2241,Găng tay thể thao cá tính - Xám,,,480000,199,1,80,Phụ kiện khác,12
2242,Găng tay nam ELMI da dê EGM76 - Đen,,,590000,175,1,80,Phụ kiện khác,12
2243,Tỳ hưu đá thạch anh tím mẫu mới,0.23,712000,922000,245,24,83,Phụ kiện khác,12
2244,Nước hoa nam AHAPERFUMES Aha878 - Hugo Boss In Motion 100ml (Cao),,,300000,263,1,80,Phụ kiện khác,12
2245,Nước hoa nam AHAPERFUMES Aha779 - Gucci Made to Measure 100ml (Vuông),0.33,810000,1209000,166,1,80,Phụ kiện khác,12
2246,Lắc tay đá Prehnite 10ly - Xanh,0.39,110000,180000,146,1,80,Phụ kiện khác,12
2247,Mặt phật di lạc đá cẩm thạch huyết - Đỏ,0.4,1510000,2517000,175,1,80,Phụ kiện khác,12
2248,Vòng tay Phong thủy mã não mệnh Kim 1585 - Trắng,,,300000,251,1,100,Phụ kiện khác,12
2249,Cặp dây chuyền Vk love Ck đáng yêu - Nâu,0.38,510000,823000,161,1,80,Phụ kiện khác,12
2250,Găng tay thể thao cá tính - Đỏ,0.35,610000,938000,172,1,80,Phụ kiện khác,12
2251,Combo 2 cà vạt nam bản vừa thời trang,,,540000,128,1,80,Phụ kiện khác,12
2252,Lắc tay đá thạch anh tóc đỏ 12-13ly - Nâu đỏ,,,300000,205,1,80,Phụ kiện khác,12
2253,Vòng tay đá cẩm thạch nhân tạo - Xanh lá,0.39,110000,180000,146,1,80,Phụ kiện khác,12
2254,Mặt ngọc obsididan quan thế âm ngàn tay - Đen,0.28,610000,847000,170,1,80,Phụ kiện khác,12
2255,Nước hoa nam AHAPERFUMES Aha779 - Gucci Made to Measure 80ml,0.3,140000,200000,153,1,80,Phụ kiện khác,12
2256,Lắc tay đá thạch anh tóc vàng 6-8ly - Vàng,0.42,360000,621000,139,1,80,Phụ kiện khác,12
2257,Găng tay thể thao cá tính - Trắng,0.38,253000,408000,142,1,80,Phụ kiện khác,12
2258,Combo 2 vòng tay đá mã não nhân tạo - Nâu đỏ,,,340000,190,1,80,Phụ kiện khác,12
2259,Lắc tay đá Thạch Anh Tím dẹp giác cạnh - Tím,0.33,1210000,1806000,115,1,80,Phụ kiện khác,12
2260,Lắc tay đá mắt hổ khắc rồng 14ly - Vàng,0.36,159000,248000,240,1,80,Phụ kiện khác,12
2261,Combo 4 găng tay nam Hero motor,0.38,225000,363000,202,1,80,Phụ kiện khác,12
2262,Dây chuyền cặp giới tính - Đen,,,540000,131,1,80,Phụ kiện khác,12
2263,Vòng tay trang sức mệnh Thổ 1645 - Vàng,0.4,610000,1017000,197,1,80,Phụ kiện khác,12
2264,Vòng tay mã não mệnh Hỏa 1376 HNJ - Đỏ,0.39,110000,180000,146,1,80,Phụ kiện khác,12
2265,Lắc tay mắt hổ khắc thần chú 6 - 8 ly - Vàng,0.21,760000,962000,325,1,100,Phụ kiện khác,12
2266,Vòng tay đá mắt hổ khắc thần chú,0.38,253000,408000,142,1,80,Phụ kiện khác,12
2267,Set cà vạt kẻ + măng séc + khăn cài áo sang trọng - Xanh dương,0.31,159000,230000,253,1,80,Phụ kiện khác,12
2268,Mặt ngọc obsididan phật như lai ali - Đen,,,300000,126,1,80,Phụ kiện khác,12
2269,Combo 2 cà vạt phối chéo nam tính,0.4,320000,533000,174,1,80,Phụ kiện khác,12
2270,Nước hoa nam AHAPERFUMES Aha999 - Chanel Bleu De Chanel 80ml,0.4,320000,533000,180,1,80,Phụ kiện khác,12
2271,Combo 3 găng tay hình xăm phong cách,0.46,150000,280000,167,1,80,Phụ kiện khác,12
2272,Nước hoa nam AHAPERFUMES Aha999 - Chanel Bleu De Chanel 30ml,0.36,1810000,2828000,214,1,80,Phụ kiện khác,12
2273,Nước hoa nam AHAPERFUMES Aha999 - Chanel Bleu De Chanel 100ml (Vuông),0.39,115000,189000,739,27,80,Phụ kiện khác,12
2274,Set cà vạt kẻ + măng séc + khăn cài áo sang trọng - Xanh đen,,,540000,228,1,80,Phụ kiện khác,12
2275,Mặt ngọc obsididan đại thế chí bồ tát ali - Đen,0.46,150000,280000,167,1,80,Phụ kiện khác,12
2276,Lắc tay thạch anh tóc vàng dẹp cỡ nhỏ - Vàng,0.4,150000,250000,178,1,80,Phụ kiện khác,12
2277,Combo 3 găng tay nam Hero,0.38,155000,250000,192,1,80,Phụ kiện khác,12
2278,Vòng tay đá Granat giác cạnh,0.32,1910000,2809000,223,1,80,Phụ kiện khác,12
2279,Dây chuyền nam phong cách - Bạc,0.23,560000,727000,124,1,80,Phụ kiện khác,12
2280,Găng tay nam Monster cá tính - Đỏ,0.32,115000,170000,118,1,80,Phụ kiện khác,12
2281,Vòng tay Phong thủy mã não mệnh Kim 1570 - Trắng,0.34,155000,235000,1406,112,81,Phụ kiện khác,12
2282,Găng tay nam Monster cá tính - Đen,0.4,910000,1517000,199,2,80,Phụ kiện khác,12
2283,Nhẫn cặp tình nhân vĩnh cửu - Trắng,,,340000,114,1,80,Phụ kiện khác,12
2284,Dây chuyền dẹp nam tính - Bạc,0.38,155000,250000,192,1,80,Phụ kiện khác,12
2285,Nhẫn cặp bạc 925 tình yêu sắc đá - Trắng,0.33,159000,239000,379,14,80,Phụ kiện khác,12
